Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,QualArea,TotalBath,TotalPorchSF,HouseAge,RemodAge,IsRemodeled
848,3.044522437723423,RL,3.6109179126442243,9.650142492488797,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,6.133398042996649,Unf,6.003887067106539,GasA,Ex,Y,SBrkr,6.762729506931879,0.0,3,0.6931471805599453,TA,Typ,1,Fa,Attchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,8,2009,WD,Normal,133500,8.371242135931933,2.0,0.0,37,37,0
1285,3.9318256327243257,RL,3.9318256327243257,9.173572647783969,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,6.690842277418564,GasA,Ex,Y,SBrkr,7.438383530044307,6.618738983517219,4,0.6931471805599453,Gd,Min2,1,Gd,Detchd,Unf,1,TA,TA,Y,5.60947179518496,0.0,0.0,3,2010,WD,Normal,169000,9.594445640962938,2.0,5.0689042022202315,91,20,1
616,4.454347296253507,RL,4.394449154672439,9.082620630373812,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,5.056245805348308,TA,Gd,PConc,TA,TA,Gd,GLQ,6.638567789166521,Unf,5.159055299214529,GasA,Ex,Y,SBrkr,6.961296045910167,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,4.795790545596741,0.0,0.0,5,2010,WD,Abnorml,137500,8.752265313595721,2.0,0.0,47,47,0
614,3.044522437723423,RL,4.2626798770413155,9.036344063928219,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,ALQ,5.332718793265369,Unf,6.818924065275521,GasA,Ex,Y,SBrkr,7.02197642307216,0.0,3,0.6931471805599453,TA,Typ,0,NA,NA,NA,0,NA,NA,Y,0.0,0.0,0.0,12,2007,New,Partial,147000,8.630700432209832,1.0,3.4339872044851463,0,0,0
1304,3.044522437723423,RL,4.30406509320417,9.069813136839207,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,5.43372200355424,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,7.388327859577107,GasA,Ex,Y,SBrkr,7.388327859577107,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,3,TA,TA,Y,5.342334251964811,0.0,0.0,4,2006,WD,Normal,232000,9.333707785926467,2.0,4.0943445622221,1,1,0
487,3.044522437723423,RL,4.382026634673881,9.238927828828094,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,5.1298987149230735,TA,TA,CBlock,TA,TA,No,ALQ,6.729824070489475,Unf,5.472270673671475,GasA,TA,Y,SBrkr,6.97914527506881,0.0,3,0.6931471805599453,TA,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,0.0,0.0,0.0,6,2007,WD,Normal,156000,8.58783803098557,2.5,0.0,42,42,0
562,3.044522437723423,RL,4.356708826689592,9.211439767419483,Pave,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.977281341630747,LwQ,5.278114659230517,GasA,Gd,Y,SBrkr,7.237059026124737,0.0,2,0.6931471805599453,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,5.484796933490655,0.0,0.0,4,2006,WD,Normal,170000,8.845921233304018,2.0,3.6635616461296463,32,31,1
309,3.4339872044851463,RL,4.212127597878484,9.42084437974393,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.572154032177765,Unf,6.396929655216146,GasA,Ex,Y,SBrkr,6.759255270663693,0.0,1,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,5.0689042022202315,0.0,0.0,3,2009,WD,Normal,82500,8.144679183447758,1.0,0.0,69,59,1
462,4.2626798770413155,RL,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,5.860786223465865,BLQ,0.0,GasA,Ex,Y,SBrkr,6.3561076606958915,6.329720905522696,3,0.6931471805599453,Gd,Typ,0,NA,Detchd,RFn,2,TA,TA,Y,5.54907608489522,0.0,0.0,4,2009,WD,Normal,155000,8.980423936374544,2.0,0.0,73,2,1
1143,4.110873864173311,RL,4.356708826689592,9.20693457884135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,5.831882477283517,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.048386408721883,Unf,5.75890177387728,GasA,Ex,Y,SBrkr,7.2909747781429814,7.217443431696533,4,0.6931471805599453,Gd,Typ,1,TA,BuiltIn,RFn,3,TA,TA,Y,4.836281906951478,0.0,0.0,4,2007,New,Partial,424870,10.026810768568128,4.0,4.976733742420574,1,0,1
731,4.795790545596741,RL,3.6888794541139363,8.592300663903043,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.074116816197362,Unf,6.030685260261263,GasA,Ex,Y,SBrkr,7.388327859577107,0.0,2,0.6931471805599453,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,5.472270673671475,0.0,0.0,3,2010,WD,Normal,236500,9.467228129254554,3.0,5.030437921392435,15,14,1
1156,3.044522437723423,RL,4.51085950651685,9.284426915328881,Pave,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,7.05444965813294,Unf,5.638354669333745,GasA,TA,Y,SBrkr,7.271008538280992,0.0,3,0.6931471805599453,Gd,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,0.0,0.0,0.0,7,2007,WD,Normal,218000,8.879889967673464,3.0,5.308267697401205,31,3,1
1204,3.044522437723423,RL,4.330733340286331,9.18512512283512,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,5.147494476813453,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.396948602621014,GasA,Ex,Y,SBrkr,7.396948602621014,0.0,3,0.6931471805599453,Gd,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,4.31748811353631,0.0,0.0,10,2009,WD,Normal,213000,9.34233308143468,2.0,5.459585514144159,9,8,1
701,3.044522437723423,RL,4.454347296253507,9.570250078424845,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,6.447305862541213,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.150701457592526,Unf,6.267200548541362,GasA,Ex,Y,SBrkr,7.496097345175956,0.0,3,0.6931471805599453,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,5.602118820879701,0.0,0.0,5,2006,WD,Normal,312500,9.575052927597383,3.0,4.3694478524670215,4,4,0
850,4.394449154672439,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,5.8888779583328805,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,6.270988431858299,GasA,Ex,Y,SBrkr,6.9985096422506015,6.635946555686647,3,0.6931471805599453,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,4.736198448394496,0.0,0.0,8,2007,WD,Normal,187000,9.317489287493226,2.5,4.61512051684126,31,13,1
1261,4.110873864173311,RL,4.189654742026425,10.113870026547724,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,6.7357800142423265,GasA,Ex,Y,SBrkr,6.794586580876499,6.664409020350408,3,0.6931471805599453,TA,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,0.0,0.0,0.0,6,2009,WD,Normal,181000,9.21542741102474,2.5,4.6443908991413725,10,10,0
788,4.110873864173311,RL,4.343805421853684,9.224539091375995,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.48768401848461,Unf,5.707110264748875,GasA,Ex,Y,SBrkr,6.863803391452954,7.029087564149662,4,0.6931471805599453,Gd,Typ,0,NA,BuiltIn,RFn,2,TA,TA,Y,0.0,0.0,0.0,1,2010,WD,Normal,233000,9.588023099071895,3.5,3.828641396489095,6,6,0
353,3.9318256327243257,RL,4.110873864173311,9.114379980830272,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,5.4680601411351315,Rec,0.0,GasA,TA,N,SBrkr,6.424869023905388,6.206575926724928,3,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,Fa,Y,3.8918202981106265,0.0,0.0,3,2008,ConLw,Normal,95000,8.622633703874234,1.5,0.0,67,58,1
711,3.4339872044851463,RL,4.04305126783455,8.326274787396764,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,5.602118820879701,GasA,Gd,Y,SBrkr,6.593044534142437,0.0,2,0.6931471805599453,TA,Maj2,0,NA,NA,NA,0,NA,NA,N,0.0,0.0,0.0,7,2008,WD,Normal,52000,7.690743163541872,1.0,0.0,73,5,1
125,3.044522437723423,RL,3.8918202981106265,9.743553514619803,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,0.0,Unf,7.217443431696533,GasA,TA,Y,SBrkr,7.369600720526409,0.0,3,0.6931471805599453,TA,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,5.262690188904886,0.0,0.0,1,2009,WD,Normal,181000,9.160834952072344,2.0,0.0,30,11,1
179,3.044522437723423,RL,4.1588830833596715,9.765603845172741,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,6.618738983517219,Ex,TA,PConc,Ex,TA,No,GLQ,7.552237287560802,Unf,5.746203190540153,GasA,Ex,Y,SBrkr,7.711996507047669,0.0,1,0.6931471805599453,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,0.0,0.0,0.0,7,2009,New,Partial,501837,9.908823292125648,3.0,4.110873864173311,1,0,1
288,3.044522437723423,RL,4.324132656254979,9.002824076547672,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.421622267806518,Unf,5.501258210544727,GasA,TA,Y,SBrkr,6.755768921984255,0.0,3,0.6931471805599453,TA,Typ,0,NA,NA,NA,0,NA,NA,Y,0.0,0.0,0.0,6,2006,WD,Normal,88000,8.141189793457691,1.0,0.0,35,35,0
1408,3.044522437723423,RL,4.276666119016055,9.080345575359996,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.439350371100098,Unf,5.342334251964811,GasA,Ex,Y,SBrkr,6.726233402358747,0.0,3,0.6931471805599453,TA,Typ,0,NA,NA,NA,0,NA,NA,Y,0.0,0.0,0.0,3,2009,WD,Normal,112000,8.334711621820917,2.0,0.0,24,24,0
1209,3.044522437723423,RL,4.2626798770413155,8.957252944288902,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Rec,6.22455842927536,BLQ,5.768320995793772,GasA,TA,Y,SBrkr,7.157735484249907,0.0,3,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,10,2008,WD,Normal,140000,8.766550149546351,2.0,0.0,46,28,1
295,3.044522437723423,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,5.476463551931511,TA,TA,CBlock,TA,TA,No,GLQ,7.1592919047975645,Unf,4.882801922586371,GasA,TA,Y,SBrkr,7.405495663199472,0.0,3,0.6931471805599453,TA,Typ,2,Gd,Attchd,Fin,2,TA,TA,Y,4.709530201312334,0.0,0.0,10,2009,WD,Normal,167000,9.196748418456716,2.0,0.0,56,56,0
328,3.044522437723423,RL,4.394449154672439,9.358846580275406,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,5.170483995038151,TA,TA,CBlock,TA,TA,No,Rec,6.338594078203183,Unf,6.70808408385307,GasA,TA,Y,SBrkr,7.232733136177615,0.0,3,0.6931471805599453,TA,Typ,0,NA,Attchd,RFn,1,TA,TA,Y,0.0,0.0,0.0,4,2006,WD,Normal,145250,9.023890304598448,1.5,3.828641396489095,46,46,0
1457,3.044522437723423,RL,4.454347296253507,9.486152271857476,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,4.787491742782046,TA,TA,CBlock,Gd,TA,No,ALQ,6.673297967767654,Rec,6.380122536899765,GasA,TA,Y,SBrkr,7.637234388789473,0.0,3,0.6931471805599453,TA,Min1,2,TA,Attchd,Unf,2,TA,TA,Y,5.857933154483459,0.0,0.0,2,2010,WD,Normal,210000,9.428591977209965,3.0,0.0,32,22,1
842,4.2626798770413155,RM,4.110873864173311,9.25349564229011,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,6.478509642208569,GasA,Gd,Y,SBrkr,6.8658910748834385,6.366470447731438,3,0.6931471805599453,Gd,Typ,1,Po,Detchd,Unf,2,Gd,TA,P,4.2626798770413155,0.0,0.0,6,2008,WD,Normal,157500,8.948455992345542,2.0,4.990432586778736,104,6,1
1122,3.044522437723423,RL,4.442651256490317,9.218804450388312,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,5.2832037287379885,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,7.332369205929062,GasA,Ex,Y,SBrkr,7.347943823148687,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,3,TA,TA,Y,4.976733742420574,0.0,0.0,7,2006,New,Partial,212900,9.29330189269053,2.0,3.044522437723423,1,0,1
932,3.044522437723423,RL,4.2626798770413155,9.116139576577355,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.82600010738045,Rec,4.804021044733257,GasA,Ex,Y,SBrkr,6.8308742346461795,0.0,2,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,7,2009,WD,Normal,117500,8.439447842791385,1.5,0.0,44,44,0
237,3.044522437723423,RL,4.189654742026425,9.07954808172616,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,4.59511985013459,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,7.237778191923443,GasA,Ex,Y,SBrkr,7.254884810077338,0.0,3,0.6931471805599453,Gd,Typ,0,NA,Attchd,RFn,2,TA,TA,Y,4.890349128221754,0.0,0.0,5,2010,WD,Normal,185500,9.200189020919808,2.0,4.663439094112067,6,6,0
89,3.9318256327243257,C (all),4.663439094112067,9.044403844431551,Pave,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,6.921658184151129,GasA,TA,N,SBrkr,6.921658184151129,0.0,2,0.6931471805599453,Fa,Typ,0,NA,NA,NA,0,NA,NA,N,0.0,0.0,0.0,10,2009,ConLD,Abnorml,85000,8.429235912657095,1.0,5.056245805348308,94,27,1
887,4.51085950651685,RL,4.2626798770413155,9.035272443893536,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,4.812184355372417,TA,TA,CBlock,TA,TA,No,LwQ,6.270988431858299,Unf,7.002155954403621,GasA,Ex,Y,SBrkr,7.44600149832412,0.0,4,1.0986122886681098,TA,Typ,0,NA,Attchd,Fin,2,TA,TA,Y,5.60947179518496,0.0,0.0,6,2006,WD,Family,145000,9.054972284742485,2.0,4.007333185232471,47,1,1
553,3.044522437723423,RL,4.477336814478207,9.318925682389624,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,5.5254529391317835,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,7.444248649496705,GasA,Ex,Y,SBrkr,7.4489161025442,0.0,3,0.6931471805599453,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,5.135798437050262,0.0,0.0,7,2009,WD,Normal,255500,9.527848201325206,2.0,3.6888794541139363,3,3,0
631,4.2626798770413155,RM,3.9318256327243257,9.105090961257085,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,6.456769655572163,GasA,TA,Y,FuseA,6.993932975223189,6.495265555937008,3,0.6931471805599453,Ex,Typ,0,NA,Detchd,Unf,1,Fa,Po,N,0.0,0.0,0.0,6,2006,WD,Abnorml,124000,9.076923258535832,1.0,5.683579767338681,126,15,1
1353,3.9318256327243257,RM,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,6.54965074223381,GasA,TA,Y,SBrkr,6.668228248417403,5.968707559985366,2,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,2,TA,TA,N,5.351858133476067,0.0,0.0,7,2009,WD,Normal,134900,8.86177531100083,1.0,0.0,72,9,1
666,4.110873864173311,RL,4.672828834461906,9.323222529032856,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,3.713572066704308,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.249215057114389,GasA,Ex,Y,SBrkr,7.282761179605593,6.180016653652572,3,0.6931471805599453,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,5.241747015059643,0.0,0.0,11,2006,WD,Normal,230500,9.647885373547759,2.5,4.8283137373023015,6,6,0
901,3.044522437723423,RL,4.324132656254979,8.901230352110781,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.777652323222656,Unf,6.285998094508865,GasA,TA,Y,SBrkr,6.755768921984255,0.0,2,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,TA,TA,Y,0.0,0.0,0.0,6,2007,WD,Normal,110000,8.141189793457691,1.0,0.0,36,36,0
291,4.110873864173311,RL,4.795790545596741,9.655795128300506,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,6.984716320118266,GasA,Ex,Y,SBrkr,6.984716320118266,6.734591659972948,3,0.6931471805599453,Gd,Typ,1,Gd,Attchd,RFn,2,Gd,TA,Y,0.0,0.0,0.0,7,2006,New,Partial,233230,9.639066173658899,2.5,3.9512437185814275,0,0,0
1383,4.2626798770413155,RM,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,6.391917113392602,GasA,Ex,Y,SBrkr,6.906754778648554,6.639875833826536,4,0.6931471805599453,Gd,Typ,0,NA,Detchd,Unf,2,TA,TA,N,3.6109179126442243,0.0,0.0,10,2006,WD,Normal,157000,9.420196028963456,2.5,5.402677381872279,86,56,1
571,4.51085950651685,RL,4.31748811353631,9.480520169291822,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,4.6913478822291435,TA,TA,CBlock,TA,TA,No,LwQ,5.44673737166631,Unf,7.311886164077165,GasA,TA,Y,SBrkr,7.455298485683291,0.0,6,1.0986122886681098,TA,Typ,0,NA,Detchd,Unf,2,TA,TA,Y,0.0,0.0,0.0,11,2008,WD,Normal,142600,9.0642735958414,2.0,0.0,43,43,0
349,5.081404364984463,RL,3.6109179126442243,7.803435056952168,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,4.672828834461906,Gd,TA,PConc,Gd,TA,No,GLQ,6.352629396319567,Unf,5.2574953720277815,GasA,Ex,Y,SBrkr,6.639875833826536,6.760414691083428,2,0.6931471805599453,Gd,Typ,0,NA,BuiltIn,RFn,2,TA,TA,Y,0.0,0.0,0.0,10,2008,WD,Normal,154000,9.339876293325217,3.5,3.332204510175204,5,4,1
545,4.110873864173311,RL,4.07753744390572,9.747126097411705,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,6.318968113746434,Unf,4.61512051684126,GasA,Ex,Y,SBrkr,6.499787040655854,6.725033642166843,3,0.6931471805599453,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,4.61512051684126,0.0,0.0,9,2006,New,Partial,179665,9.256555795773146,3.5,3.2188758248682006,0,0,0
1377,3.4339872044851463,RL,3.970291913552122,8.747193183526933,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,5.953243334287785,Unf,5.953243334287785,GasA,TA,N,SBrkr,6.673297967767654,0.0,2,0.6931471805599453,TA,Typ,0,NA,Detchd,Unf,1,Fa,TA,Y,0.0,0.0,0.0,4,2008,WD,Normal,91000,8.464003362902119,1.0,4.955827057601261,78,58,1
661,4.110873864173311,RL,4.394449154672439,9.42424134192346,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,5.455321115357702,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,6.677083461247136,GasA,TA,Y,SBrkr,7.04141166379481,6.677083461247136,3,0.6931471805599453,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0.0,0.0,0.0,11,2007,WD,Normal,197900,9.51384657977485,2.5,5.902633333401366,31,31,0
1112,4.110873864173311,RL,4.394449154672439,9.257319373170178,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,6.493753839851686,TA,TA,CBlock,TA,TA,No,ALQ,6.0014148779611505,Unf,5.993961427306569,GasA,TA,Y,SBrkr,7.002155954403621,6.7650389767805414,4,0.6931471805599453,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0.0,0.0,0.0,9,2008,WD,Normal,205000,9.528721373177234,2.5,4.248495242049359,32,32,0
459,4.2626798770413155,RM,4.110873864173311,8.537191877922927,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,6.3784261836515865,GasA,Fa,Y,SBrkr,6.726233402358747,6.726233402358747,3,0.6931471805599453,Gd,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,5.262690188904886,0.0,0.0,6,2008,WD,Normal,161000,9.497697391604019,1.0,4.1588830833596715,83,12,1
